CustomerID,primera_compra,ultima_compra,total_compras,total_gasto,variedad,gasto_medio,antiguedad,meses_activos,frecuencia,dias_ultima_compra,productos_repetidos,riesgo_abandono_val,comprador_ocasional_val,explorador_val,toda_vida_val,producto_unico_val
12388,2011-01-17 11:12:00,2011-11-24 12:30:00,8,5734.51,378,716.81375,311,10,0.8,15,62.0,48.59574398642256,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12390,2011-09-21 09:33:00,2011-09-21 09:33:00,1,549.84,32,549.84,0,0,1.0,79,0.0,49.99999999999999,16.666666666666664,41.47768571001485,16.666666666666664,32.74509803921568
12391,2011-11-18 12:07:00,2011-11-18 12:07:00,1,460.89,92,460.89,0,0,1.0,21,7.0,39.61918404512848,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
12393,2011-01-11 09:47:00,2011-09-28 15:41:00,5,1584.55,48,316.90999999999997,260,8,0.625,71,16.0,58.56849884684963,33.49087046105412,44.998906688995234,68.70026054002844,17.602339181286546
12394,2011-05-06 14:01:00,2011-10-07 08:08:00,2,1272.48,26,636.24,153,5,0.4,63,1.0,60.091496232508014,16.666666666666664,39.90850376749194,51.66831519947246,43.447885418504704
12395,2010-12-03 16:35:00,2011-11-20 15:21:00,12,3018.63,91,251.5525,351,11,1.0909090909090908,18,33.0,38.29980511859764,17.946708463949843,66.13315452495628,83.33333333333336,16.666666666666664
12397,2011-07-27 14:21:00,2011-11-04 09:52:00,2,2409.9,110,1204.95,99,4,0.5,35,16.0,55.13698630136984,16.666666666666664,16.666666666666664,55.18278228069962,16.666666666666664
12398,2011-10-25 10:27:00,2011-10-25 10:27:00,1,1635.6599999999999,85,1635.6599999999999,0,0,1.0,45,0.0,49.46941323345816,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
12399,2011-03-23 09:42:00,2011-08-12 13:15:00,4,1108.65,47,277.1625,142,5,0.8,118,9.0,58.172690763052216,20.737527516983302,48.34103633722019,76.70242275934118,17.402402402402398
12401,2011-02-09 13:50:00,2011-02-09 13:50:00,1,84.3,5,84.3,0,0,1.0,302,0.0,49.99999999999999,44.04761904761905,32.738691237133224,16.666666666666664,16.666666666666664
12402,2011-01-20 13:49:00,2011-01-20 13:49:00,1,225.6,11,225.6,0,0,1.0,322,0.0,49.99999999999999,19.444444444444443,41.488678891925694,16.666666666666664,20.561103195606588
12403,2011-10-21 10:51:00,2011-10-21 10:52:00,2,3229.62,62,1614.81,0,0,2.0,49,3.0,49.97251559508368,16.666666666666664,16.666666666666664,16.666666666666664,17.602339181286546
12405,2011-07-14 08:52:00,2011-07-14 08:52:00,1,1710.39,54,1710.39,0,0,1.0,148,0.0,49.99999999999999,16.666666666666664,39.58333333333334,16.666666666666664,16.666666666666664
12406,2011-06-09 10:23:00,2011-11-17 19:22:00,2,3415.3,92,1707.65,161,5,0.4,21,13.0,55.16039100294237,16.666666666666664,16.666666666666664,56.24810318160644,16.666666666666664
12407,2011-03-20 13:21:00,2011-10-21 10:11:00,5,1708.1200000000001,57,341.624,214,7,0.7142857142857143,49,13.0,58.3757329277175,25.768960664399494,41.02713238356676,74.55796879779749,18.85012919896641
12408,2011-03-24 14:46:00,2011-11-07 12:27:00,6,2889.39,82,481.565,227,8,0.75,32,19.0,53.118195944310415,16.666666666666664,16.666666666666664,78.09605163249813,16.666666666666664
12409,2011-06-10 12:19:00,2011-09-22 10:38:00,3,11072.67,91,3690.89,103,3,1.0,78,17.0,54.62962962962962,16.666666666666664,16.666666666666664,59.57384670401713,16.666666666666664
12410,2011-02-04 10:38:00,2011-02-04 10:40:00,3,2441.16,166,813.7199999999999,0,0,3.0,308,4.0,49.999999999999986,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
12412,2011-06-23 13:51:00,2011-09-26 10:16:00,3,1226.88,43,408.96000000000004,94,3,1.0,74,17.0,54.62962962962962,16.666666666666664,39.58333333333334,57.3340442800249,16.818181818181817
12413,2011-01-06 16:12:00,2011-10-04 09:00:00,3,758.1,29,252.70000000000002,270,9,0.3333333333333333,66,8.0,61.111524555189405,48.74341867328651,47.6430822548055,47.69812128179677,39.35772059416489
12414,2011-02-02 14:51:00,2011-05-06 14:51:00,3,562.41,16,187.47,93,3,1.0,216,1.0,54.62962962962962,34.11071032397153,42.44565217391305,56.32641887837455,44.04761904761905
12415,2011-01-06 11:12:00,2011-11-15 14:22:00,23,120385.03,491,5234.131739130435,313,10,2.3,23,180.0,26.176470588235233,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12417,2010-12-17 11:51:00,2011-12-06 14:52:00,9,3649.1,158,405.4555555555555,354,12,0.75,2,20.0,41.78404804951213,16.666666666666664,16.666666666666664,78.09605163249813,16.666666666666664
12418,2011-08-19 11:08:00,2011-08-19 11:08:00,1,668.58,34,668.58,0,0,1.0,112,0.0,49.99999999999999,16.666666666666664,41.02741813905588,16.666666666666664,29.734181343770434
12420,2011-10-07 08:55:00,2011-10-07 08:55:00,1,600.39,29,600.39,0,0,1.0,63,0.0,49.99999999999999,16.666666666666664,41.32251413096024,16.666666666666664,36.482443125618246
12421,2011-01-24 15:09:00,2011-11-24 09:07:00,4,807.04,32,201.76,303,10,0.4,15,9.0,53.430565760470124,50.00000000000008,48.83656509695286,51.784672350710025,34.57142857142856
12422,2011-01-19 09:13:00,2011-09-05 09:48:00,3,803.5600000000001,39,267.85333333333335,229,8,0.375,95,0.0,60.41666666666665,47.318125220614505,47.47314205126415,50.0,19.425997617629587
12423,2010-12-21 10:54:00,2011-12-09 10:10:00,8,1859.31,97,232.41375,352,12,0.6666666666666666,0,16.0,41.885635897621015,49.38073611331142,75.29771749006804,71.38394622380386,16.666666666666664
12424,2011-06-30 12:06:00,2011-06-30 12:06:00,2,1760.96,30,880.48,0,0,2.0,162,0.0,49.999999999999986,16.666666666666664,16.666666666666664,16.666666666666664,35.326086956521735
12425,2011-09-22 17:31:00,2011-09-22 17:31:00,1,777.2,36,777.2,0,0,1.0,77,0.0,49.99999999999999,16.666666666666664,40.30417773819448,16.666666666666664,26.176470588235233
12426,2011-05-29 12:26:00,2011-05-29 12:26:00,1,582.73,30,582.73,0,0,1.0,194,0.0,49.99999999999999,16.666666666666664,41.38247778148381,16.666666666666664,35.326086956521735
12427,2010-12-03 10:44:00,2011-11-18 08:56:00,4,2159.93,106,539.9825,349,11,0.36363636363636365,21,5.0,56.117261124935645,16.666666666666664,16.666666666666664,49.24226960356783,16.666666666666664
12428,2011-03-01 09:33:00,2011-11-14 08:22:00,9,7956.46,258,884.0511111111111,257,8,1.125,25,27.0,36.502881145179416,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12429,2010-12-09 12:05:00,2011-11-30 17:22:00,4,3750.4,82,937.6,356,11,0.36363636363636365,8,10.0,48.592466489383185,16.666666666666664,16.666666666666664,52.10643781930742,16.666666666666664
12430,2011-10-27 15:09:00,2011-10-27 15:09:00,1,256.4,11,256.4,0,0,1.0,42,0.0,48.66626003862966,19.444444444444443,41.96963282475158,16.666666666666664,34.58337507019266
12431,2010-12-01 10:03:00,2011-11-04 11:55:00,15,6487.45,163,432.49666666666667,338,11,1.3636363636363635,35,48.0,44.0583537716183,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12432,2011-06-20 13:27:00,2011-10-28 11:43:00,5,5059.32,107,1011.8639999999999,129,4,1.25,42,1.0,48.46728548567547,16.666666666666664,16.666666666666664,69.12509277156583,16.666666666666664
12433,2010-12-01 13:24:00,2011-12-09 10:03:00,8,21065.1,850,2633.1375,372,12,0.6666666666666666,0,163.0,41.885635897621015,16.666666666666664,16.666666666666664,71.38394622380386,16.666666666666664
12434,2011-03-24 13:05:00,2011-09-16 12:38:00,2,806.14,46,403.07,175,6,0.3333333333333333,84,4.0,61.111524555189405,16.666666666666664,38.888475444810695,47.21456994184271,17.222222222222218
12435,2011-03-17 07:40:00,2011-09-21 09:06:00,2,7829.89,31,3914.945,188,6,0.3333333333333333,79,5.0,61.111524555189405,16.666666666666664,38.888475444810695,47.21456994184271,36.254071628478904
12436,2011-09-01 12:09:00,2011-09-01 12:09:00,1,509.01,16,509.01,0,0,1.0,99,0.0,49.99999999999999,16.666666666666664,41.56770120969658,16.666666666666664,46.23188405797097
12437,2011-01-12 14:13:00,2011-12-08 11:35:00,19,4966.3099999999995,120,261.3847368421052,329,11,1.7272727272727273,1,35.0,16.666666666666664,16.666666666666664,62.25616164190689,83.33333333333336,16.666666666666664
12438,2011-07-22 13:29:00,2011-11-25 13:28:00,2,2906.85,84,1453.425,125,4,0.5,13,14.0,49.76514841859897,16.666666666666664,16.666666666666664,59.662643144537356,16.666666666666664
12441,2010-12-08 10:45:00,2010-12-08 10:45:00,1,173.55,11,173.55,0,0,1.0,366,0.0,49.99999999999999,37.55529642693961,40.16903348147691,16.666666666666664,16.666666666666664
12442,2011-12-06 14:22:00,2011-12-06 14:22:00,1,172.06,12,172.06,0,0,1.0,2,0.0,39.58333333333334,37.860386629542816,40.38102437813261,16.666666666666664,16.666666666666664
12444,2011-06-21 14:00:00,2011-11-18 13:23:00,5,5005.46,138,1001.092,149,5,1.0,20,24.0,44.04761904761905,16.666666666666664,16.666666666666664,82.41372975129393,16.666666666666664
12445,2011-11-17 18:43:00,2011-11-17 18:43:00,1,133.4,4,133.4,0,0,1.0,21,0.0,39.61918404512848,42.85526566679313,36.88206735355441,16.666666666666664,16.666666666666664
12446,2011-10-13 12:50:00,2011-10-13 12:50:00,1,1002.3100000000001,57,1002.3100000000001,0,0,1.0,57,0.0,49.99999999999999,16.666666666666664,38.719748795030974,16.666666666666664,16.666666666666664
12447,2011-04-10 13:25:00,2011-04-10 13:25:00,1,476.49,26,476.49,0,0,1.0,242,0.0,49.99999999999999,16.666666666666664,41.61823271672317,16.666666666666664,39.51003697834121
12448,2011-10-26 13:46:00,2011-10-26 13:46:00,1,449.45,22,449.45,0,0,1.0,43,0.0,48.97344641324651,16.666666666666664,41.64649199604363,16.666666666666664,42.72336769759443
12449,2011-06-05 15:37:00,2011-11-17 13:46:00,4,4067.29,118,1016.8225,164,5,0.8,21,48.0,49.787018436676966,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12450,2011-06-19 14:36:00,2011-07-06 14:41:00,2,197.88,7,98.94,17,1,2.0,155,1.0,49.999999999999986,16.666666666666664,40.09893721527557,47.5896571107364,44.04761904761905
12451,2011-01-19 09:05:00,2011-11-29 08:40:00,5,9035.52,265,1807.104,313,10,0.5,10,70.0,47.44016872026095,16.666666666666664,16.666666666666664,61.111111111111114,16.666666666666664
12452,2011-11-23 08:05:00,2011-11-23 10:28:00,2,430.57,21,215.285,0,0,2.0,16,1.0,16.666666666666664,16.666666666666664,44.49670665044137,16.666666666666664,43.40583954304265
12453,2011-07-28 14:08:00,2011-07-28 14:08:00,1,707.09,43,707.09,0,0,1.0,133,0.0,49.99999999999999,16.666666666666664,40.81078281365954,16.666666666666664,16.666666666666664
12454,2011-10-14 17:13:00,2011-10-17 15:09:00,4,5173.099999999999,262,1293.2749999999999,2,0,4.0,52,16.0,49.999999999999986,16.666666666666664,16.666666666666664,24.564956079519252,16.666666666666664
12455,2011-02-16 09:56:00,2011-09-27 15:31:00,6,2466.86,85,411.1433333333334,223,7,0.8571428571428571,72,2.0,57.61896762962839,16.666666666666664,16.666666666666664,82.70308123249305,16.666666666666664
12456,2011-03-30 09:12:00,2011-10-26 14:42:00,4,6748.6,267,1687.15,210,7,0.5714285714285714,43,27.0,57.85653941430855,16.666666666666664,16.666666666666664,65.25432324154367,16.666666666666664
12457,2011-04-14 18:57:00,2011-10-04 13:13:00,8,3676.66,244,459.5825,172,6,1.3333333333333333,65,13.0,50.02745144487132,16.666666666666664,16.666666666666664,83.31541218637993,16.666666666666664
12458,2011-02-28 10:55:00,2011-09-29 15:25:00,2,947.4,35,473.7,213,7,0.2857142857142857,70,3.0,62.22658556108922,16.666666666666664,37.77341443891086,43.971188886443166,28.907130572165666
12461,2011-07-08 10:23:00,2011-09-06 16:57:00,2,826.88,35,413.44,60,2,1.0,93,0.0,54.62962962962962,16.666666666666664,39.837685594465434,52.251731711437714,28.032700421940923
12462,2011-02-09 14:44:00,2011-11-21 09:11:00,2,1189.59,51,594.795,284,9,0.2222222222222222,18,11.0,57.2971500514206,16.666666666666664,35.615840039409335,49.83924330318756,18.306233062330623
12463,2011-04-12 12:47:00,2011-10-17 13:44:00,4,1344.78,65,336.195,188,6,0.6666666666666666,52,11.0,58.49432096970578,29.499843108463875,37.2790706274155,70.79617834394905,17.06349206349206
12464,2011-02-03 13:30:00,2011-11-29 13:33:00,8,1212.05,6,151.50625,299,9,0.8888888888888888,9,6.0,44.29488471896199,46.89705507215873,29.735180546858757,82.32689210950083,51.648575732818884
12465,2011-06-23 13:37:00,2011-11-22 16:34:00,2,742.1899999999999,46,371.09499999999997,152,5,0.4,16,1.0,54.02277937661566,19.448335813755797,39.94117487288244,51.66831519947246,17.222222222222218
12468,2011-01-27 13:29:00,2011-06-05 11:36:00,2,729.5400000000001,36,364.77000000000004,128,5,0.4,187,2.0,60.091496232508014,23.36377802685282,39.99056327462964,51.60191875675914,26.777777777777708
12471,2010-12-10 09:35:00,2011-12-07 15:43:00,34,25839.1,499,759.9735294117646,362,12,2.8333333333333335,1,156.0,16.666666666666664,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12472,2010-12-05 14:19:00,2011-11-07 14:01:00,7,6572.11,219,938.8728571428571,336,11,0.6363636363636364,31,70.0,52.84484479312648,16.666666666666664,16.666666666666664,69.3960961932492,16.666666666666664
12473,2011-06-01 10:15:00,2011-11-10 13:46:00,5,3938.5499999999997,140,787.7099999999999,162,5,1.0,28,25.0,46.06088781511581,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12474,2011-01-14 10:06:00,2011-11-22 14:39:00,22,8752.77,372,397.85318181818184,312,10,2.2,16,93.0,16.666666666666664,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12475,2011-10-17 10:10:00,2011-10-17 10:10:00,1,723.38,36,723.38,0,0,1.0,53,0.0,49.99999999999999,16.666666666666664,40.70683535590788,16.666666666666664,26.176470588235233
12476,2010-12-13 14:39:00,2011-11-24 12:40:00,12,6846.67,182,570.5558333333333,345,11,1.0909090909090908,15,34.0,38.29980511859764,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12477,2011-02-11 12:45:00,2011-11-17 09:51:00,7,16456.68,318,2350.9542857142856,278,9,0.7777777777777778,22,100.0,49.91627622733752,16.666666666666664,16.666666666666664,80.86583272013736,16.666666666666664
12478,2011-12-06 09:56:00,2011-12-06 09:56:00,1,680.99,36,680.99,0,0,1.0,3,0.0,39.58333333333334,16.666666666666664,40.96186746713425,16.666666666666664,26.176470588235233
12479,2011-11-28 13:26:00,2011-12-05 16:45:00,2,533.45,32,266.725,7,1,2.0,3,0.0,16.666666666666664,16.666666666666664,48.002849256803394,36.70410367170621,32.74509803921568
12480,2011-01-07 15:27:00,2011-11-11 14:52:00,4,3281.63,129,820.4075,307,10,0.4,27,18.0,55.16039100294237,16.666666666666664,16.666666666666664,56.81635002878524,16.666666666666664
12481,2010-12-09 10:13:00,2011-11-17 08:29:00,10,5596.32,150,559.632,342,11,0.9090909090909091,22,42.0,47.73826524222145,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12483,2011-01-04 14:20:00,2011-11-22 17:02:00,8,2484.98,46,310.6225,322,10,0.8,16,16.0,49.07590759075911,18.698056073986468,44.957146239674536,83.33333333333336,17.222222222222218
12484,2011-01-07 14:04:00,2011-11-07 11:37:00,6,4541.72,256,756.9533333333334,303,10,0.6,32,68.0,53.33333333333335,16.666666666666664,16.666666666666664,67.2549019607843,16.666666666666664
12488,2011-09-25 10:34:00,2011-11-30 08:50:00,3,1298.66,46,432.8866666666667,65,2,1.5,9,9.0,16.666666666666664,16.666666666666664,16.666666666666664,52.41034288926364,17.222222222222218
12489,2011-01-07 13:13:00,2011-01-07 13:13:00,1,334.93,15,334.93,0,0,1.0,335,0.0,49.99999999999999,17.551711461725066,42.53027965679587,16.666666666666664,46.691176470588225
12490,2011-01-14 09:13:00,2011-12-04 16:08:00,11,5447.4400000000005,140,495.2218181818182,324,11,1.0,4,57.0,40.323129251700685,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12491,2011-11-01 12:18:00,2011-11-01 12:18:00,1,460.40000000000003,25,460.40000000000003,0,0,1.0,38,1.0,47.03703703703701,16.666666666666664,39.58333333333334,16.666666666666664,44.67949111704736
12492,2011-08-26 14:51:00,2011-10-07 15:15:00,2,263.21000000000004,19,131.60500000000002,42,2,1.0,62,1.0,54.62962962962962,42.984440424061454,43.60998591053187,50.58321919010991,44.04761904761905
12493,2011-05-26 14:53:00,2011-06-27 10:17:00,2,433.74,20,216.87,31,1,2.0,165,2.0,49.999999999999986,16.666666666666664,19.444444444444443,50.059025163780824,44.04761904761905
12494,2010-12-09 11:31:00,2011-11-24 09:34:00,9,2492.46,160,276.94,349,11,0.8181818181818182,15,28.0,48.5838257684259,20.75246875023901,56.738476897699165,83.33333333333336,16.666666666666664
12497,2011-09-19 12:29:00,2011-09-19 12:29:00,1,1043.1,14,1043.1,0,0,1.0,81,0.0,49.99999999999999,16.666666666666664,37.083063741348475,16.666666666666664,47.118286728806055
12498,2011-10-13 09:30:00,2011-11-18 12:53:00,3,403.70000000000005,21,134.5666666666667,36,1,3.0,20,2.0,16.666666666666664,16.666666666666664,19.67896174863388,50.190836425156476,43.40583954304265
12500,2011-01-10 09:48:00,2011-11-16 16:20:00,11,4257.82,34,387.07454545454544,310,10,1.1,22,12.0,37.74413827508288,16.666666666666664,35.729166666666686,82.61217948717946,30.907942978745293
12501,2011-01-07 12:28:00,2011-01-07 12:28:00,1,2169.39,149,2169.39,0,0,1.0,336,0.0,49.99999999999999,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
12502,2011-02-03 10:41:00,2011-09-05 11:52:00,5,3723.87,102,744.774,214,7,0.7142857142857143,95,33.0,58.39426366457154,16.666666666666664,16.666666666666664,74.96226541107328,16.666666666666664
12504,2011-11-09 14:56:00,2011-11-21 16:06:00,3,490.78,10,163.59333333333333,12,0,3.0,17,3.0,16.666666666666664,16.666666666666664,17.499999999999996,43.5380820228184,48.67375645125543
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,1,73.5,23,73.5,0,0,1.0,232,0.0,49.99999999999999,44.04761904761905,45.386465956645054,16.666666666666664,16.666666666666664
12507,2011-02-14 09:24:00,2011-07-28 17:09:00,3,1304.81,19,434.93666666666667,164,5,0.6,133,2.0,58.60881542699721,16.666666666666664,39.299718173232606,66.36363636363635,50.8986848152804
12508,2011-11-10 16:27:00,2011-11-13 15:37:00,2,398.27,57,199.135,2,0,2.0,25,12.0,30.791962174940863,16.666666666666664,81.14987080103361,24.564956079519252,18.85012919896641
12509,2011-02-28 14:45:00,2011-02-28 14:45:00,1,176.5,7,176.5,0,0,1.0,283,0.0,49.99999999999999,36.917885413427285,39.43543128250998,16.666666666666664,16.666666666666664
12510,2011-01-18 14:04:00,2011-07-20 10:15:00,7,6132.45,472,876.0642857142857,182,6,1.1666666666666667,142,51.0,50.64682304869464,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12512,2011-10-04 14:53:00,2011-10-04 14:55:00,2,138.03,31,69.015,0,0,2.0,65,3.0,49.999999999999986,16.666666666666664,22.306338028169037,16.666666666666664,34.35815757137883
12513,2011-08-19 10:51:00,2011-08-19 10:51:00,1,612.29,35,612.29,0,0,1.0,112,0.0,49.99999999999999,16.666666666666664,41.27846539799693,16.666666666666664,28.032700421940923
12514,2011-03-17 16:38:00,2011-03-17 16:45:00,2,1018.52,53,509.26,0,0,2.0,266,0.0,49.999999999999986,16.666666666666664,36.10497963822126,16.666666666666664,16.666666666666664
12515,2010-12-21 15:43:00,2010-12-21 15:48:00,2,446.49,26,223.245,0,0,2.0,352,0.0,49.999999999999986,16.666666666666664,47.44308306261855,16.666666666666664,18.9977922714914
12516,2011-06-12 11:37:00,2011-09-23 09:13:00,2,1312.06,20,656.03,102,3,0.6666666666666666,77,6.0,58.49432096970578,16.666666666666664,39.58333333333334,58.681885157143434,50.0
12517,2011-06-02 15:13:00,2011-11-11 14:04:00,5,2502.84,232,500.56800000000004,161,5,1.0,27,43.0,45.620609822176235,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
12518,2011-08-21 13:18:00,2011-12-09 10:13:00,5,2056.89,84,411.378,109,4,1.25,0,31.0,24.032256954256606,16.666666666666664,16.666666666666664,61.316050505259305,16.666666666666664
12519,2011-10-07 09:26:00,2011-10-07 09:26:00,1,340.84,17,340.84,0,0,1.0,63,1.0,49.99999999999999,17.329987244114896,40.477127388092676,16.666666666666664,51.28775294472963
12520,2011-03-11 11:35:00,2011-09-21 15:29:00,7,5900.19,475,842.8842857142856,194,6,1.1666666666666667,78,96.0,50.64682304869464,16.666666666666664,16.666666666666664,83.33333333333336,16.666666666666664
